Datum,long_ct/kWh,short_ct/kWh
11.03.2024 15:30,5.32,15.18
11.03.2024 15:45,5.28,15.09
11.03.2024 16:00,5.73,14.53
11.03.2024 16:15,5.76,15.7
11.03.2024 16:30,6.83,14.38
11.03.2024 16:45,6.83,15.87
11.03.2024 17:00,6.29,12.25
11.03.2024 17:15,6.25,11.78
11.03.2024 17:30,6.25,12.61
11.03.2024 17:45,7.93,16.49
11.03.2024 18:00,6.02,17.08
11.03.2024 18:15,6.41,16.57
11.03.2024 18:30,10.84,18.49
11.03.2024 18:45,10.84,23.43
11.03.2024 19:00,6.36,23
11.03.2024 19:15,6.41,16.49
11.03.2024 19:30,5.38,30.39
11.03.2024 19:45,4.32,25.46
11.03.2024 20:00,4.93,17.14
11.03.2024 20:15,6.08,16.59
11.03.2024 20:30,5.79,13.32
11.03.2024 20:45,5.61,13.94
11.03.2024 21:00,5.79,18.58
11.03.2024 21:15,6.26,16.1
11.03.2024 21:30,6.14,15.01
11.03.2024 21:45,4.86,11.63
11.03.2024 22:00,4.14,12.35
11.03.2024 22:15,5.16,11.56
11.03.2024 22:30,5.35,12.93
11.03.2024 22:45,5.71,11.51
11.03.2024 23:00,5.23,15.08
11.03.2024 23:15,5.66,12.83
11.03.2024 23:30,5.19,11.55
11.03.2024 23:45,1.62,11.22
12.03.2024 00:00,2.57,11.95
12.03.2024 00:15,2.89,11.28
12.03.2024 00:30,3.89,11.27
12.03.2024 00:45,1.12,11.27
12.03.2024 01:00,1.93,11.82
12.03.2024 01:15,2.2,8.41
12.03.2024 01:30,2.97,11.49
12.03.2024 01:45,2.73,11.33
12.03.2024 02:00,2.63,12.1
12.03.2024 02:15,3.05,11.36
12.03.2024 02:30,3.46,11.44
12.03.2024 02:45,2.44,11.41
12.03.2024 03:00,3.38,11.94
12.03.2024 03:15,4.47,11.47
12.03.2024 03:30,4.47,12.25
12.03.2024 03:45,4.43,12.13
12.03.2024 04:00,4.51,12.36
12.03.2024 04:15,4.51,11.99
12.03.2024 04:30,4.51,14.72
12.03.2024 04:45,2.32,14.93
12.03.2024 05:00,3.06,11.45
12.03.2024 05:15,4.68,11.97
12.03.2024 05:30,4.68,13.13
12.03.2024 05:45,3.41,13.87
12.03.2024 06:00,3.49,12.23
12.03.2024 06:15,4.6,12.58
12.03.2024 06:30,4.78,13.11
12.03.2024 06:45,4.95,14.96
12.03.2024 07:00,3.62,14.48
12.03.2024 07:15,4.9,14.15
12.03.2024 07:30,4.9,17.71
12.03.2024 07:45,4.95,14.79
12.03.2024 08:00,4.95,16.13
12.03.2024 08:15,4.87,15.18
12.03.2024 08:30,4.9,14.04
12.03.2024 08:45,3.77,14.22
12.03.2024 09:00,4.3,13.6
12.03.2024 09:15,3.68,12.71
12.03.2024 09:30,3.7,10.11
12.03.2024 09:45,4.25,12.42
12.03.2024 10:00,4.28,12.68
12.03.2024 10:15,3.4,10.47
12.03.2024 10:30,2.96,9.38
12.03.2024 10:45,3.64,9.38
12.03.2024 11:00,4.62,10.37
12.03.2024 11:15,5.34,9.88
12.03.2024 11:30,5.31,11.7
12.03.2024 11:45,5.26,12.73
12.03.2024 12:00,5.07,11.11
12.03.2024 12:15,3.7,9.57
12.03.2024 12:30,2.58,11.02
12.03.2024 12:45,3,11.02
12.03.2024 13:00,4.26,10.82
12.03.2024 13:15,5.15,10.82
12.03.2024 13:30,5.2,10.82
12.03.2024 13:45,4.82,11.2
12.03.2024 14:00,5.4,12.94
12.03.2024 14:15,5.38,12.94
12.03.2024 14:30,5.4,12.94
12.03.2024 14:45,5.12,12.94
12.03.2024 15:00,4.14,12.08
12.03.2024 15:15,4.87,12.08
12.03.2024 15:30,5.54,12.62
12.03.2024 15:45,5.27,13.68
12.03.2024 16:00,3.99,12.14
12.03.2024 16:15,5.34,11.99
12.03.2024 16:30,5.49,12.17
12.03.2024 16:45,5.56,12.51
12.03.2024 17:00,4.03,14.5
12.03.2024 17:15,5.82,14.24
12.03.2024 17:30,5.85,16.61
12.03.2024 17:45,5.96,17.8
12.03.2024 18:00,4.87,17.49
12.03.2024 18:15,6.1,18.37
12.03.2024 18:30,5.98,18.03
12.03.2024 18:45,5.86,17.42
12.03.2024 19:00,5.94,16.11
12.03.2024 19:15,5.23,15.6
12.03.2024 19:30,5.01,13.78
12.03.2024 19:45,4.37,13.78
12.03.2024 20:00,4.95,14.46
12.03.2024 20:15,5.19,14.3
12.03.2024 20:30,4.92,12.54
12.03.2024 20:45,4.09,10.42
12.03.2024 21:00,5.23,15.78
12.03.2024 21:15,5.31,15.89
12.03.2024 21:30,5.25,9.33
12.03.2024 21:45,4.07,11.75
12.03.2024 22:00,4.67,14.28
12.03.2024 22:15,5.33,13.63
12.03.2024 22:30,5.32,14.56
12.03.2024 22:45,4.9,12.15
12.03.2024 23:00,4.13,13.6
12.03.2024 23:15,5.18,12.92
12.03.2024 23:30,4.14,11.06
12.03.2024 23:45,2.83,10.07
13.03.2024 00:00,1.82,15.48
13.03.2024 00:15,3.96,15.48
13.03.2024 00:30,3.9,11.6
13.03.2024 00:45,1.84,11.1
13.03.2024 01:00,4.12,14.3
13.03.2024 01:15,4.07,13.53
13.03.2024 01:30,4.25,12.07
13.03.2024 01:45,3.37,11.27
13.03.2024 02:00,3.97,13.48
13.03.2024 02:15,5.68,13.76
13.03.2024 02:30,5.68,12.77
13.03.2024 02:45,4.24,11.96
13.03.2024 03:00,5.59,15.21
13.03.2024 03:15,5.59,14.57
13.03.2024 03:30,5.59,13.27
13.03.2024 03:45,5.59,12.67
13.03.2024 04:00,4.19,12.43
13.03.2024 04:15,5.63,14.05
13.03.2024 04:30,5.63,13.94
13.03.2024 04:45,4.19,14.31
13.03.2024 05:00,3.86,10.75
13.03.2024 05:15,4.24,10.8
13.03.2024 05:30,4.3,13.73
13.03.2024 05:45,4.3,14.93
13.03.2024 06:00,3.31,11.91
13.03.2024 06:15,4.69,12.73
13.03.2024 06:30,6.13,13.93
13.03.2024 06:45,6.13,15.07
13.03.2024 07:00,4.8,14.27
13.03.2024 07:15,5.14,13.22
13.03.2024 07:30,5.14,12.79
13.03.2024 07:45,5.1,13.11
13.03.2024 08:00,5.16,14.99
13.03.2024 08:15,4.96,13.05
13.03.2024 08:30,4.86,12.37
13.03.2024 08:45,4.33,12.81
13.03.2024 09:00,4.18,12.54
13.03.2024 09:15,3.23,11.46
13.03.2024 09:30,2.62,11.05
13.03.2024 09:45,1.54,9.1
13.03.2024 10:00,2.53,11.32
13.03.2024 10:15,1.62,8.53
13.03.2024 10:30,1.02,8.53
13.03.2024 10:45,3.12,11.22
13.03.2024 11:00,3.6,10.99
13.03.2024 11:15,4.38,11.22
13.03.2024 11:30,4.55,10.99
13.03.2024 11:45,3.24,11.08
13.03.2024 12:00,3.3,11.48
13.03.2024 12:15,2.99,12.27
13.03.2024 12:30,3.27,11.37
13.03.2024 12:45,2.02,11.1
13.03.2024 13:00,4,10.88
13.03.2024 13:15,4.74,10.9
13.03.2024 13:30,4.69,12.25
13.03.2024 13:45,1.57,10.81
13.03.2024 14:00,1.3,8.32
13.03.2024 14:15,4.51,11.02
13.03.2024 14:30,4.68,11.17
13.03.2024 14:45,2.4,11.2
13.03.2024 15:00,1.7,8.42
13.03.2024 15:15,1.91,8.42
13.03.2024 15:30,3.8,10.44
13.03.2024 15:45,3.45,10.98
13.03.2024 16:00,2.35,8.54
13.03.2024 16:15,4.75,11.42
13.03.2024 16:30,4.73,11.93
13.03.2024 16:45,5.27,12.34
13.03.2024 17:00,3.6,12.25
13.03.2024 17:15,4.95,12.99
13.03.2024 17:30,5.33,16.82
13.03.2024 17:45,5.22,17.51
13.03.2024 18:00,3.85,10.91
13.03.2024 18:15,5.47,14.61
13.03.2024 18:30,8.02,18.2
13.03.2024 18:45,8.02,18.66
13.03.2024 19:00,7.68,18.72
13.03.2024 19:15,5.52,18.74
13.03.2024 19:30,5.21,13.14
13.03.2024 19:45,3.95,12.83
13.03.2024 20:00,4.33,16.26
13.03.2024 20:15,4.45,14.24
13.03.2024 20:30,4.16,11.64
13.03.2024 20:45,2.6,9.33
13.03.2024 21:00,3.48,11.73
13.03.2024 21:15,4.12,12.27
13.03.2024 21:30,3.92,11.14
13.03.2024 21:45,2.26,8.5
13.03.2024 22:00,1.78,12.23
13.03.2024 22:15,4.48,14.5
13.03.2024 22:30,4.03,11.3
13.03.2024 22:45,3.47,11
13.03.2024 23:00,3.32,16.16
13.03.2024 23:15,4.3,15.15
13.03.2024 23:30,3.58,11.13
13.03.2024 23:45,2.63,11
14.03.2024 00:00,3.02,13.82
14.03.2024 00:15,4.13,13.78
14.03.2024 00:30,3.62,11.29
14.03.2024 00:45,4.06,10.45
14.03.2024 01:00,4.1,13.71
14.03.2024 01:15,4.37,12.08
14.03.2024 01:30,4.37,11.97
14.03.2024 01:45,3.97,10.91
14.03.2024 02:00,3.84,13.64
14.03.2024 02:15,4.91,12.68
14.03.2024 02:30,4.33,11.1
14.03.2024 02:45,4.32,10.61
14.03.2024 03:00,4.28,12.41
14.03.2024 03:15,4.82,11.42
14.03.2024 03:30,4.82,11.93
14.03.2024 03:45,4.28,11.31
14.03.2024 04:00,4.28,11.5
14.03.2024 04:15,4.82,12.16
14.03.2024 04:30,4.82,12.64
14.03.2024 04:45,4.82,13.24
14.03.2024 05:00,4.38,11.27
14.03.2024 05:15,4.91,11.79
14.03.2024 05:30,4.91,14.05
14.03.2024 05:45,4.91,16.03
14.03.2024 06:00,4.01,11.38
14.03.2024 06:15,4.82,12.65
14.03.2024 06:30,4.92,14.68
14.03.2024 06:45,5.52,14.94
14.03.2024 07:00,4.98,13.83
14.03.2024 07:15,5.08,13.2
14.03.2024 07:30,4.99,12.7
14.03.2024 07:45,4.59,12.41
14.03.2024 08:00,4.94,12.12
14.03.2024 08:15,4.21,11.89
14.03.2024 08:30,3.63,10.11
14.03.2024 08:45,1.4,10.11
14.03.2024 09:00,3.42,11.59
14.03.2024 09:15,3.54,10.78
14.03.2024 09:30,2.1,8.39
14.03.2024 09:45,1.26,8.39
14.03.2024 10:00,3.17,10.73
14.03.2024 10:15,1.03,10.59
14.03.2024 10:30,-3.86,8.33
14.03.2024 10:45,0.21,8.33
14.03.2024 11:00,1.54,10.8
14.03.2024 11:15,-0.12,10.76
14.03.2024 11:30,0.49,8.33
14.03.2024 11:45,0.4,8.33
14.03.2024 12:00,-1.58,7.96
14.03.2024 12:15,-25.57,7.96
14.03.2024 12:30,-93.53,7.96
14.03.2024 12:45,-187.95,7.96
14.03.2024 13:00,-37.51,10.59
14.03.2024 13:15,-99.3,10.63
14.03.2024 13:30,-27.45,10.85
14.03.2024 13:45,-3.92,7.84
14.03.2024 14:00,0.04,8.08
14.03.2024 14:15,0.06,10.58
14.03.2024 14:30,0.07,10.78
14.03.2024 14:45,0.08,12.62
14.03.2024 15:00,1.48,10.71
14.03.2024 15:15,1.73,13.31
14.03.2024 15:30,2.32,15.44
14.03.2024 15:45,3.38,15.34
14.03.2024 16:00,3.26,11.08
14.03.2024 16:15,4.61,10.7
14.03.2024 16:30,4.69,12.28
14.03.2024 16:45,4.67,13.76
14.03.2024 17:00,3.88,12.7
14.03.2024 17:15,4.61,12.91
14.03.2024 17:30,5.22,16.32
14.03.2024 17:45,7.41,19.52
14.03.2024 18:00,4.82,15.41
14.03.2024 18:15,8.51,17.47
14.03.2024 18:30,8.51,18.55
14.03.2024 18:45,8.51,18.12
14.03.2024 19:00,7.97,16.25
14.03.2024 19:15,5.34,14.27
14.03.2024 19:30,4.92,13.02
14.03.2024 19:45,3.49,11.88
14.03.2024 20:00,4.92,11.99
14.03.2024 20:15,4.69,11.35
14.03.2024 20:30,4.6,11.3
14.03.2024 20:45,2.74,9.15
14.03.2024 21:00,4.1,11.24
14.03.2024 21:15,3.9,11.89
14.03.2024 21:30,2.82,10.62
14.03.2024 21:45,2.67,10.72
14.03.2024 22:00,2.51,11.33
14.03.2024 22:15,3.12,11.52
14.03.2024 22:30,3.72,8.53
14.03.2024 22:45,3.43,8.53
14.03.2024 23:00,4.06,12.56
14.03.2024 23:15,3.89,12.44
14.03.2024 23:30,3.3,10.45
14.03.2024 23:45,2.93,10.91
15.03.2024 00:00,2.98,13.97
15.03.2024 00:15,4.24,13.35
15.03.2024 00:30,3.23,11.31
15.03.2024 00:45,4.14,11.18
15.03.2024 01:00,4.34,13.3
15.03.2024 01:15,4.05,12.76
15.03.2024 01:30,4.24,11.98
15.03.2024 01:45,4.34,11.04
15.03.2024 02:00,4.33,11.61
15.03.2024 02:15,4.3,11.02
15.03.2024 02:30,4.28,11.33
15.03.2024 02:45,4.31,11.1
15.03.2024 03:00,4.29,11.6
15.03.2024 03:15,4.33,11.27
15.03.2024 03:30,4.32,11.17
15.03.2024 03:45,4.31,11.07
15.03.2024 04:00,4.25,11.13
15.03.2024 04:15,4.33,11.11
15.03.2024 04:30,4.33,11.99
15.03.2024 04:45,4.31,12.8
15.03.2024 05:00,2.8,10.99
15.03.2024 05:15,3.29,12.25
15.03.2024 05:30,4.82,13.83
15.03.2024 05:45,4.82,14.12
15.03.2024 06:00,2.11,11.5
15.03.2024 06:15,4.55,11.47
15.03.2024 06:30,4.51,12.17
15.03.2024 06:45,4.55,12.74
15.03.2024 07:00,3.9,11.11
15.03.2024 07:15,4.46,11.24
15.03.2024 07:30,4.67,11.24
15.03.2024 07:45,4.65,11.11
15.03.2024 08:00,4.67,12.84
15.03.2024 08:15,2.5,13.15
15.03.2024 08:30,3.01,10.89
15.03.2024 08:45,1.68,8.57
15.03.2024 09:00,2.75,11.87
15.03.2024 09:15,2.26,11.12
15.03.2024 09:30,3.04,11.57
15.03.2024 09:45,2.65,11.04
15.03.2024 10:00,2.33,11.44
15.03.2024 10:15,1.16,11.03
15.03.2024 10:30,-0.3,8.48
15.03.2024 10:45,-3.62,10.89
15.03.2024 11:00,0.54,10.9
15.03.2024 11:15,-0.05,10.89
15.03.2024 11:30,-1.64,8.51
15.03.2024 11:45,2.66,8.51
15.03.2024 12:00,4.24,9.84
15.03.2024 12:15,2.73,12.8
15.03.2024 12:30,1.94,10.31
15.03.2024 12:45,3.85,9.29
15.03.2024 13:00,4.14,10.62
15.03.2024 13:15,4.54,10.21
15.03.2024 13:30,4.02,10.86
15.03.2024 13:45,1.42,10.57
15.03.2024 14:00,0.9,10.41
15.03.2024 14:15,0.55,10.41
15.03.2024 14:30,1.12,10.79
15.03.2024 14:45,1.17,10.64
15.03.2024 15:00,1.81,10.78
15.03.2024 15:15,4.37,10.63
15.03.2024 15:30,4.45,10.64
15.03.2024 15:45,3.81,10.91
15.03.2024 16:00,1.07,11.44
15.03.2024 16:15,4.24,10.91
15.03.2024 16:30,4.47,12.09
15.03.2024 16:45,4.3,12.49
15.03.2024 17:00,4.2,10.8
15.03.2024 17:15,4.87,11.56
15.03.2024 17:30,4.83,12.01
15.03.2024 17:45,4.93,12.54
15.03.2024 18:00,3.88,11.91
15.03.2024 18:15,4.9,12.17
15.03.2024 18:30,4.91,13.21
15.03.2024 18:45,4.93,12.57
15.03.2024 19:00,4.81,11.92
15.03.2024 19:15,3.76,11.9
15.03.2024 19:30,1.97,11.2
15.03.2024 19:45,1.51,11.47
15.03.2024 20:00,2.35,12.46
15.03.2024 20:15,4.53,12.32
15.03.2024 20:30,3.52,11.1
15.03.2024 20:45,-4.45,8.64
15.03.2024 21:00,0.94,11.27
15.03.2024 21:15,3.2,10.84
15.03.2024 21:30,3.96,10.75
15.03.2024 21:45,3.48,10.63
15.03.2024 22:00,3.33,11.58
15.03.2024 22:15,4.19,11.33
15.03.2024 22:30,4.24,12.29
15.03.2024 22:45,3.89,11.95
15.03.2024 23:00,5.74,13.46
15.03.2024 23:15,1.94,12.35
15.03.2024 23:30,0.37,9.95
15.03.2024 23:45,-0.46,9.95
16.03.2024 00:00,1.95,12.08
16.03.2024 00:15,3.47,14.48
16.03.2024 00:30,3.7,11.6
16.03.2024 00:45,2.19,8.46
16.03.2024 01:00,3.33,11.43
16.03.2024 01:15,4.17,11.22
16.03.2024 01:30,3.5,11.35
16.03.2024 01:45,3.65,11.14
16.03.2024 02:00,3.69,11.15
16.03.2024 02:15,0.17,9.76
16.03.2024 02:30,2.15,11.26
16.03.2024 02:45,3.85,11.11
16.03.2024 03:00,4.39,14.14
16.03.2024 03:15,4.39,13.44
16.03.2024 03:30,4.25,12.74
16.03.2024 03:45,3.47,8.22
16.03.2024 04:00,4.04,11.41
16.03.2024 04:15,4.27,11.6
16.03.2024 04:30,4.3,11.31
16.03.2024 04:45,4.23,11.3
16.03.2024 05:00,3.83,11.16
16.03.2024 05:15,3.74,11.21
16.03.2024 05:30,4.16,11.21
16.03.2024 05:45,3.73,11.56
16.03.2024 06:00,-0.15,11.5
16.03.2024 06:15,2.53,11.22
16.03.2024 06:30,3.83,11.63
16.03.2024 06:45,3.93,11.45
16.03.2024 07:00,3.84,11.2
16.03.2024 07:15,1.53,8.11
16.03.2024 07:30,1.41,11.34
16.03.2024 07:45,3.12,11.11
16.03.2024 08:00,3.67,11.43
16.03.2024 08:15,0.97,11.18
16.03.2024 08:30,-4.1,8.1
16.03.2024 08:45,0.75,11.11
16.03.2024 09:00,4.04,14.5
16.03.2024 09:15,2.43,11.3
16.03.2024 09:30,-5.44,8.11
16.03.2024 09:45,-0.22,8.11
16.03.2024 10:00,-1.09,11.84
16.03.2024 10:15,1.5,11.25
