,datetime,Hydro_Pumped_Storage,Hydro_Run_of_river_and_poundage,Hydro_Water_Reservoir,Nuclear,Solar,Wind_Onshore
64197,2024-03-19 16:00:00+01:00,334,289.0,1211,997,1197.0,7.0
64198,2024-03-19 17:00:00+01:00,785,306.0,1921,998,544.0,4.0
64199,2024-03-19 18:00:00+01:00,1024,294.0,2081,996,89.0,4.0
64200,2024-03-19 19:00:00+01:00,919,310.0,2076,992,0.0,6.0
64201,2024-03-19 20:00:00+01:00,843,297.0,2152,994,0.0,7.0
64202,2024-03-19 21:00:00+01:00,812,256.0,2034,997,0.0,5.0
64203,2024-03-19 22:00:00+01:00,431,231.0,1775,998,0.0,3.0
64204,2024-03-19 23:00:00+01:00,422,232.0,904,1000,0.0,3.0
64205,2024-03-20 00:00:00+01:00,619,225.0,980,2506,0.0,3.0
64206,2024-03-20 01:00:00+01:00,659,212.0,1398,3010,0.0,5.0
64207,2024-03-20 02:00:00+01:00,536,227.0,949,3012,0.0,5.0
64208,2024-03-20 03:00:00+01:00,499,234.0,844,3014,0.0,4.0
64209,2024-03-20 04:00:00+01:00,543,241.0,873,3014,0.0,4.0
64210,2024-03-20 05:00:00+01:00,1219,231.0,1720,3014,0.0,7.0
64211,2024-03-20 06:00:00+01:00,2157,262.0,2558,3015,3.0,12.0
64212,2024-03-20 07:00:00+01:00,2129,312.0,2577,3015,159.0,18.0
64213,2024-03-20 08:00:00+01:00,1584,291.0,2355,3015,625.0,16.0
64214,2024-03-20 09:00:00+01:00,715,246.0,1315,3016,1297.0,14.0
64215,2024-03-20 10:00:00+01:00,289,246.0,618,3013,1795.0,9.0
64216,2024-03-20 11:00:00+01:00,231,231.0,400,3004,2284.0,4.0
64217,2024-03-20 12:00:00+01:00,169,237.0,306,3001,2433.0,4.0
64218,2024-03-20 13:00:00+01:00,206,229.0,415,2995,2398.0,1.0
64219,2024-03-20 14:00:00+01:00,190,240.0,361,2988,2016.0,3.0
64220,2024-03-20 15:00:00+01:00,402,255.0,872,2985,1474.0,3.0
64221,2024-03-20 16:00:00+01:00,1290,278.0,2336,2984,1149.0,4.0
64222,2024-03-20 17:00:00+01:00,1946,308.0,2547,2985,528.0,3.0
64223,2024-03-20 18:00:00+01:00,2282,307.0,2792,2984,89.0,5.0
64224,2024-03-20 19:00:00+01:00,2222,304.0,2816,2988,0.0,5.0
64225,2024-03-20 20:00:00+01:00,2074,286.0,2669,2993,0.0,6.0
64226,2024-03-20 21:00:00+01:00,1662,263.0,2582,2996,0.0,5.0
64227,2024-03-20 22:00:00+01:00,1310,225.0,2459,2999,0.0,5.0
64228,2024-03-20 23:00:00+01:00,788,214.0,1528,3003,0.0,10.0
64229,2024-03-21 00:00:00+01:00,641,240.0,1186,3005,0.0,24.0
64230,2024-03-21 01:00:00+01:00,411,213.0,806,3007,0.0,25.0
64231,2024-03-21 02:00:00+01:00,365,224.0,723,3007,0.0,26.0
64232,2024-03-21 03:00:00+01:00,175,212.0,773,3007,0.0,28.0
64233,2024-03-21 04:00:00+01:00,158,227.0,757,3006,0.0,34.0
64234,2024-03-21 05:00:00+01:00,362,231.0,1003,3004,0.0,32.0
64235,2024-03-21 06:00:00+01:00,1287,295.0,2193,3003,0.0,21.0
64236,2024-03-21 07:00:00+01:00,1905,304.0,2742,3004,47.0,18.0
64237,2024-03-21 08:00:00+01:00,2145,293.0,2718,3002,101.0,17.0
64238,2024-03-21 09:00:00+01:00,1378,249.0,2198,3001,224.0,21.0
64239,2024-03-21 10:00:00+01:00,714,239.0,1373,2997,1478.0,11.0
64240,2024-03-21 11:00:00+01:00,415,234.0,1129,2995,2196.0,10.0
64241,2024-03-21 12:00:00+01:00,176,234.0,940,2993,1629.0,15.0
64242,2024-03-21 13:00:00+01:00,276,243.0,870,2985,1962.0,21.0
64243,2024-03-21 14:00:00+01:00,295,239.0,622,2988,1977.0,19.0
64244,2024-03-21 15:00:00+01:00,407,238.0,817,2986,1786.0,20.0
64245,2024-03-21 16:00:00+01:00,942,271.0,1180,2987,1312.0,16.0
64246,2024-03-21 17:00:00+01:00,1865,306.0,2440,2987,548.0,17.0
64247,2024-03-21 18:00:00+01:00,2280,310.0,2758,2992,86.0,20.0
64248,2024-03-21 19:00:00+01:00,2029,306.0,2651,2993,0.0,21.0
64249,2024-03-21 20:00:00+01:00,1413,271.0,2406,2995,0.0,22.0
64250,2024-03-21 21:00:00+01:00,897,243.0,1753,2999,0.0,22.0
64251,2024-03-21 22:00:00+01:00,944,241.0,1355,3002,0.0,20.0
64252,2024-03-21 23:00:00+01:00,843,242.0,810,3002,0.0,17.0
64253,2024-03-22 00:00:00+01:00,170,220.0,456,3006,0.0,10.0
64254,2024-03-22 01:00:00+01:00,140,229.0,322,3006,0.0,7.0
64255,2024-03-22 02:00:00+01:00,11,238.0,258,999,0.0,6.0
64256,2024-03-22 03:00:00+01:00,6,233.0,262,1000,0.0,3.0
64257,2024-03-22 04:00:00+01:00,142,232.0,240,1001,0.0,3.0
64258,2024-03-22 05:00:00+01:00,206,239.0,403,1002,0.0,6.0
64259,2024-03-22 06:00:00+01:00,680,243.0,1031,3011,1.0,6.0
64260,2024-03-22 07:00:00+01:00,1343,301.0,1769,3010,143.0,5.0
64261,2024-03-22 08:00:00+01:00,1178,301.0,1400,3008,495.0,5.0
64262,2024-03-22 09:00:00+01:00,1223,271.0,1161,3006,1300.0,6.0
64263,2024-03-22 10:00:00+01:00,441,245.0,1309,2999,2003.0,4.0
64264,2024-03-22 11:00:00+01:00,323,249.0,980,2993,2396.0,3.0
64265,2024-03-22 12:00:00+01:00,392,260.0,698,2991,2277.0,2.0
64266,2024-03-22 13:00:00+01:00,301,262.0,652,2989,2209.0,3.0
64267,2024-03-22 14:00:00+01:00,226,242.0,520,2988,2356.0,3.0
64268,2024-03-22 15:00:00+01:00,114,249.0,364,989,1875.0,5.0
64269,2024-03-22 16:00:00+01:00,238,273.0,697,989,1223.0,5.0
64270,2024-03-22 17:00:00+01:00,729,323.0,1889,990,613.0,8.0
64271,2024-03-22 18:00:00+01:00,2192,314.0,2689,2985,95.0,8.0
64272,2024-03-22 19:00:00+01:00,2373,315.0,2748,2986,0.0,13.0
64273,2024-03-22 20:00:00+01:00,2104,311.0,2592,2992,0.0,22.0
64274,2024-03-22 21:00:00+01:00,1256,242.0,1924,2996,0.0,31.0
64275,2024-03-22 22:00:00+01:00,1077,228.0,1795,3000,0.0,38.0
64276,2024-03-22 23:00:00+01:00,1112,226.0,1374,3005,0.0,31.0
64277,2024-03-23 00:00:00+01:00,1322,237.0,1793,3006,0.0,40.0
64278,2024-03-23 01:00:00+01:00,1052,237.0,1421,3006,0.0,44.0
64279,2024-03-23 02:00:00+01:00,698,224.0,936,3007,0.0,45.0
64280,2024-03-23 03:00:00+01:00,324,222.0,635,3008,0.0,41.0
64281,2024-03-23 04:00:00+01:00,175,222.0,502,3007,0.0,48.0
64282,2024-03-23 05:00:00+01:00,247,216.0,412,3006,0.0,49.0
64283,2024-03-23 06:00:00+01:00,294,225.0,459,2999,1.0,50.0
64284,2024-03-23 07:00:00+01:00,634,231.0,775,2998,60.0,55.0
64285,2024-03-23 08:00:00+01:00,588,232.0,941,3004,231.0,55.0
64286,2024-03-23 09:00:00+01:00,307,233.0,528,3008,406.0,48.0
64287,2024-03-23 10:00:00+01:00,152,233.0,331,3013,820.0,41.0
64288,2024-03-23 11:00:00+01:00,222,231.0,378,3008,2610.0,45.0
64289,2024-03-23 12:00:00+01:00,163,230.0,277,3006,2688.0,55.0
64290,2024-03-23 13:00:00+01:00,122,230.0,239,3008,2980.0,52.0
64291,2024-03-23 14:00:00+01:00,108,236.0,296,3009,894.0,53.0
64292,2024-03-23 15:00:00+01:00,128,255.0,374,3007,1785.0,47.0
64293,2024-03-23 16:00:00+01:00,186,257.0,524,3008,1122.0,41.0
64294,2024-03-23 17:00:00+01:00,530,256.0,1203,3009,302.0,42.0
64295,2024-03-23 18:00:00+01:00,721,259.0,1563,3009,23.0,51.0
64296,2024-03-23 19:00:00+01:00,835,257.0,1667,3015,0.0,49.0
64297,2024-03-23 20:00:00+01:00,677,227.0,1161,3018,0.0,39.0
64298,2024-03-23 21:00:00+01:00,601,229.0,1287,3020,0.0,50.0
64299,2024-03-23 22:00:00+01:00,440,229.0,1007,3022,0.0,53.0
64300,2024-03-23 23:00:00+01:00,253,260.0,645,3023,0.0,52.0
64301,2024-03-24 00:00:00+01:00,35,219.0,440,3020,0.0,51.0
64302,2024-03-24 01:00:00+01:00,16,230.0,419,3019,0.0,45.0
64303,2024-03-24 02:00:00+01:00,17,215.0,268,3019,0.0,40.0
64304,2024-03-24 03:00:00+01:00,41,217.0,245,3019,0.0,35.0
64305,2024-03-24 04:00:00+01:00,43,213.0,258,3019,0.0,31.0
64306,2024-03-24 05:00:00+01:00,59,213.0,299,3017,0.0,42.0
64307,2024-03-24 06:00:00+01:00,98,225.0,326,3018,1.0,42.0
64308,2024-03-24 07:00:00+01:00,96,232.0,282,3019,222.0,42.0
64309,2024-03-24 08:00:00+01:00,105,225.0,266,3018,613.0,40.0
64310,2024-03-24 09:00:00+01:00,122,224.0,226,3018,1258.0,31.0
64311,2024-03-24 10:00:00+01:00,51,221.0,170,3019,2262.0,35.0
64312,2024-03-24 11:00:00+01:00,58,221.0,181,3016,2739.0,28.0
64313,2024-03-24 12:00:00+01:00,118,222.0,189,3016,2626.0,25.0
64314,2024-03-24 13:00:00+01:00,110,221.0,186,3016,1958.0,30.0
64315,2024-03-24 14:00:00+01:00,30,222.0,196,3015,1127.0,30.0
64316,2024-03-24 15:00:00+01:00,15,229.0,209,3013,1086.0,33.0
64317,2024-03-24 16:00:00+01:00,46,234.0,385,3015,689.0,31.0
64318,2024-03-24 17:00:00+01:00,146,252.0,532,3014,738.0,24.0
64319,2024-03-24 18:00:00+01:00,470,246.0,1082,3014,45.0,21.0
64320,2024-03-24 19:00:00+01:00,778,241.0,1327,3014,0.0,24.0
64321,2024-03-24 20:00:00+01:00,386,247.0,843,3015,0.0,29.0
64322,2024-03-24 21:00:00+01:00,325,238.0,720,3016,0.0,33.0
64323,2024-03-24 22:00:00+01:00,479,230.0,1207,3018,0.0,27.0
64324,2024-03-24 23:00:00+01:00,380,226.0,999,3018,0.0,16.0
64325,2024-03-25 00:00:00+01:00,194,226.0,466,3017,0.0,17.0
64326,2024-03-25 01:00:00+01:00,248,222.0,417,3019,0.0,22.0
64327,2024-03-25 02:00:00+01:00,158,224.0,349,3018,0.0,12.0
64328,2024-03-25 03:00:00+01:00,116,218.0,484,3018,0.0,2.0
64329,2024-03-25 04:00:00+01:00,179,217.0,317,3019,0.0,2.0
64330,2024-03-25 05:00:00+01:00,602,242.0,987,3018,0.0,2.0
64331,2024-03-25 06:00:00+01:00,2006,268.0,2096,3018,7.0,3.0
64332,2024-03-25 07:00:00+01:00,2239,344.0,2250,3019,178.0,5.0
64333,2024-03-25 08:00:00+01:00,2200,328.0,2078,3019,800.0,13.0
64334,2024-03-25 09:00:00+01:00,1013,292.0,1025,3018,1543.0,17.0
64335,2024-03-25 10:00:00+01:00,384,254.0,560,3015,2244.0,15.0
64336,2024-03-25 11:00:00+01:00,201,234.0,358,3015,2634.0,21.0
64337,2024-03-25 12:00:00+01:00,187,229.0,425,3013,2794.0,24.0
64338,2024-03-25 13:00:00+01:00,301,237.0,449,3010,2547.0,24.0
64339,2024-03-25 14:00:00+01:00,259,246.0,583,3010,2222.0,23.0
64340,2024-03-25 15:00:00+01:00,279,258.0,804,3008,1948.0,19.0
64341,2024-03-25 16:00:00+01:00,1268,323.0,1501,3006,1175.0,17.0
64342,2024-03-25 17:00:00+01:00,2199,348.0,2189,3007,419.0,18.0
64343,2024-03-25 18:00:00+01:00,2370,346.0,2476,3007,87.0,24.0
64344,2024-03-25 19:00:00+01:00,2204,333.0,2452,3011,0.0,37.0
64345,2024-03-25 20:00:00+01:00,2021,313.0,2295,3011,0.0,47.0
64346,2024-03-25 21:00:00+01:00,1983,300.0,1960,3011,0.0,33.0
64347,2024-03-25 22:00:00+01:00,1435,265.0,1448,3012,0.0,27.0
64348,2024-03-25 23:00:00+01:00,769,221.0,486,3013,0.0,25.0
64349,2024-03-26 00:00:00+01:00,472,218.0,799,3016,0.0,27.0
64350,2024-03-26 01:00:00+01:00,504,216.0,498,3016,0.0,20.0
64351,2024-03-26 02:00:00+01:00,383,230.0,389,3018,0.0,17.0
64352,2024-03-26 03:00:00+01:00,151,214.0,403,3017,0.0,14.0
64353,2024-03-26 04:00:00+01:00,208,213.0,399,3019,0.0,16.0
64354,2024-03-26 05:00:00+01:00,497,227.0,626,3017,0.0,14.0
64355,2024-03-26 06:00:00+01:00,1337,278.0,1581,3016,4.0,13.0
64356,2024-03-26 07:00:00+01:00,1965,318.0,2164,3017,162.0,20.0
64357,2024-03-26 08:00:00+01:00,1749,322.0,1222,3018,527.0,25.0
64358,2024-03-26 09:00:00+01:00,1881,302.0,1508,3015,1059.0,20.0
64359,2024-03-26 10:00:00+01:00,1514,304.0,1351,3011,1602.0,21.0
64360,2024-03-26 11:00:00+01:00,982,291.0,790,3008,2069.0,22.0
64361,2024-03-26 12:00:00+01:00,612,268.0,801,2830,2641.0,17.0
64362,2024-03-26 13:00:00+01:00,406,243.0,451,3002,2572.0,15.0
64363,2024-03-26 14:00:00+01:00,349,228.0,621,2998,2394.0,13.0
64364,2024-03-26 15:00:00+01:00,947,253.0,1069,2997,1894.0,13.0
64365,2024-03-26 16:00:00+01:00,1694,263.0,1545,2994,610.0,15.0
64366,2024-03-26 17:00:00+01:00,2087,335.0,2202,2993,157.0,13.0
64367,2024-03-26 18:00:00+01:00,2440,339.0,2551,2993,27.0,15.0
64368,2024-03-26 19:00:00+01:00,2274,341.0,2549,2996,0.0,12.0
64369,2024-03-26 20:00:00+01:00,1685,320.0,2019,2997,0.0,21.0
64370,2024-03-26 21:00:00+01:00,1068,298.0,1114,2999,0.0,16.0
64371,2024-03-26 22:00:00+01:00,1256,288.0,1215,3003,0.0,10.0
64372,2024-03-26 23:00:00+01:00,843,211.0,771,3005,0.0,14.0
64373,2024-03-27 00:00:00+01:00,767,232.0,976,3005,0.0,15.0
64374,2024-03-27 01:00:00+01:00,658,230.0,897,3006,0.0,10.0
64375,2024-03-27 02:00:00+01:00,655,219.0,762,3009,0.0,8.0
64376,2024-03-27 03:00:00+01:00,571,215.0,639,3009,0.0,8.0
64377,2024-03-27 04:00:00+01:00,437,208.0,709,3011,0.0,7.0
64378,2024-03-27 05:00:00+01:00,766,236.0,1182,3011,0.0,7.0
64379,2024-03-27 06:00:00+01:00,955,298.0,1839,3010,0.0,13.0
64380,2024-03-27 07:00:00+01:00,1528,332.0,2304,3009,75.0,24.0
64381,2024-03-27 08:00:00+01:00,1635,337.0,2303,3005,207.0,17.0
64382,2024-03-27 09:00:00+01:00,1630,317.0,2098,3009,108.0,18.0
64383,2024-03-27 10:00:00+01:00,1266,300.0,1903,3011,401.0,18.0
64384,2024-03-27 11:00:00+01:00,1012,295.0,1961,3013,590.0,15.0
64385,2024-03-27 12:00:00+01:00,1092,262.0,1564,3014,549.0,15.0
64386,2024-03-27 13:00:00+01:00,1145,271.0,1828,3015,442.0,13.0
64387,2024-03-27 14:00:00+01:00,1480,264.0,1508,3015,481.0,17.0
64388,2024-03-27 15:00:00+01:00,1571,277.0,1823,3013,529.0,15.0
64389,2024-03-27 16:00:00+01:00,1327,321.0,2288,2512,224.0,13.0
64390,2024-03-27 17:00:00+01:00,1675,356.0,2513,3014,133.0,15.0
64391,2024-03-27 18:00:00+01:00,1642,354.0,2558,3015,170.0,17.0
64392,2024-03-27 19:00:00+01:00,1614,356.0,2465,3014,1.0,16.0
64393,2024-03-27 20:00:00+01:00,1632,353.0,2474,3016,0.0,23.0
64394,2024-03-27 21:00:00+01:00,1664,321.0,2237,3018,0.0,28.0
64395,2024-03-27 22:00:00+01:00,1612,259.0,2036,3018,0.0,34.0
64396,2024-03-27 23:00:00+01:00,1374,241.0,1431,3020,0.0,35.0
64397,2024-03-28 00:00:00+01:00,522,239.0,939,3021,0.0,36.0
64398,2024-03-28 01:00:00+01:00,331,240.0,895,3024,0.0,40.0
64399,2024-03-28 02:00:00+01:00,155,221.0,616,3022,0.0,42.0
64400,2024-03-28 03:00:00+01:00,113,234.0,621,3023,0.0,47.0
64401,2024-03-28 04:00:00+01:00,252,221.0,608,3022,0.0,47.0
64402,2024-03-28 05:00:00+01:00,535,230.0,843,3021,0.0,53.0
64403,2024-03-28 06:00:00+01:00,937,298.0,1755,3019,0.0,50.0
64404,2024-03-28 07:00:00+01:00,1102,307.0,2031,3019,9.0,39.0
64405,2024-03-28 08:00:00+01:00,1276,320.0,2033,3018,113.0,46.0
64406,2024-03-28 09:00:00+01:00,1349,301.0,1614,2996,239.0,45.0
64407,2024-03-28 10:00:00+01:00,1126,283.0,1658,3026,997.0,45.0
64408,2024-03-28 11:00:00+01:00,971,271.0,1590,3024,963.0,45.0
64409,2024-03-28 12:00:00+01:00,957,239.0,1203,3013,1721.0,46.0
64410,2024-03-28 13:00:00+01:00,592,225.0,1109,3007,2739.0,42.0
64411,2024-03-28 14:00:00+01:00,466,228.0,923,3008,2654.0,42.0
64412,2024-03-28 15:00:00+01:00,469,226.0,1051,3006,1975.0,33.0
64413,2024-03-28 16:00:00+01:00,577,247.0,1148,3007,1480.0,41.0
64414,2024-03-28 17:00:00+01:00,862,282.0,1141,3005,727.0,35.0
64415,2024-03-28 18:00:00+01:00,1516,310.0,1618,3006,148.0,34.0
64416,2024-03-28 19:00:00+01:00,1326,311.0,1773,3006,0.0,46.0
64417,2024-03-28 20:00:00+01:00,1061,286.0,1646,3009,0.0,41.0
64418,2024-03-28 21:00:00+01:00,827,247.0,1285,3011,0.0,47.0
64419,2024-03-28 22:00:00+01:00,830,219.0,1290,3015,0.0,58.0
64420,2024-03-28 23:00:00+01:00,599,218.0,932,3017,0.0,55.0
64421,2024-03-29 00:00:00+01:00,537,209.0,979,3017,0.0,55.0
64422,2024-03-29 01:00:00+01:00,354,201.0,611,3019,0.0,63.0
64423,2024-03-29 02:00:00+01:00,301,204.0,465,3017,0.0,63.0
64424,2024-03-29 03:00:00+01:00,339,200.0,372,3019,0.0,65.0
64425,2024-03-29 04:00:00+01:00,308,200.0,468,3021,0.0,66.0
64426,2024-03-29 05:00:00+01:00,673,202.0,413,3020,0.0,62.0
64427,2024-03-29 06:00:00+01:00,675,206.0,551,3023,8.0,52.0
64428,2024-03-29 07:00:00+01:00,701,205.0,621,3022,246.0,48.0
64429,2024-03-29 08:00:00+01:00,638,204.0,489,3021,465.0,37.0
64430,2024-03-29 09:00:00+01:00,408,212.0,792,3018,673.0,33.0
64431,2024-03-29 10:00:00+01:00,205,208.0,688,3015,979.0,30.0
64432,2024-03-29 11:00:00+01:00,138,206.0,653,3014,1369.0,44.0
64433,2024-03-29 12:00:00+01:00,83,210.0,474,3009,1677.0,44.0
64434,2024-03-29 13:00:00+01:00,93,204.0,380,3002,1966.0,39.0
64435,2024-03-29 14:00:00+01:00,147,215.0,500,2995,1802.0,32.0
64436,2024-03-29 15:00:00+01:00,382,219.0,764,3000,985.0,39.0
64437,2024-03-29 16:00:00+01:00,502,214.0,1075,2997,635.0,33.0
64438,2024-03-29 17:00:00+01:00,1700,236.0,2014,2992,424.0,26.0
64439,2024-03-29 18:00:00+01:00,2533,296.0,2482,2989,124.0,39.0
64440,2024-03-29 19:00:00+01:00,2690,292.0,2602,2993,1.0,37.0
64441,2024-03-29 20:00:00+01:00,2466,270.0,2206,2998,0.0,37.0
64442,2024-03-29 21:00:00+01:00,1908,242.0,1818,3003,0.0,35.0
64443,2024-03-29 22:00:00+01:00,1508,227.0,1556,3005,0.0,30.0
64444,2024-03-29 23:00:00+01:00,1083,224.0,1361,3006,0.0,25.0
64445,2024-03-30 00:00:00+01:00,529,197.0,522,3007,0.0,29.0
64446,2024-03-30 01:00:00+01:00,321,219.0,784,3008,0.0,47.0
64447,2024-03-30 02:00:00+01:00,163,232.0,525,3010,0.0,57.0
64448,2024-03-30 03:00:00+01:00,110,233.0,603,3009,0.0,56.0
64449,2024-03-30 04:00:00+01:00,174,230.0,728,3008,0.0,35.0
64450,2024-03-30 05:00:00+01:00,547,250.0,1058,3008,0.0,18.0
64451,2024-03-30 06:00:00+01:00,522,253.0,900,3007,4.0,13.0
64452,2024-03-30 07:00:00+01:00,100,260.0,542,3005,191.0,19.0
64453,2024-03-30 08:00:00+01:00,151,253.0,726,3005,434.0,25.0
64454,2024-03-30 09:00:00+01:00,110,247.0,688,3001,375.0,21.0
64455,2024-03-30 10:00:00+01:00,146,260.0,698,2998,451.0,19.0
64456,2024-03-30 11:00:00+01:00,142,271.0,497,2996,568.0,21.0
64457,2024-03-30 12:00:00+01:00,151,277.0,540,2995,1024.0,18.0
64458,2024-03-30 13:00:00+01:00,73,269.0,496,2996,1061.0,21.0
64459,2024-03-30 14:00:00+01:00,78,275.0,535,2996,1329.0,24.0
64460,2024-03-30 15:00:00+01:00,144,267.0,551,2995,987.0,25.0
64461,2024-03-30 16:00:00+01:00,675,264.0,956,2996,232.0,20.0
64462,2024-03-30 17:00:00+01:00,2124,269.0,1709,2998,74.0,16.0
64463,2024-03-30 18:00:00+01:00,2367,272.0,2020,3002,17.0,14.0
64464,2024-03-30 19:00:00+01:00,2125,276.0,2044,3003,0.0,16.0
64465,2024-03-30 20:00:00+01:00,1997,277.0,1742,3005,0.0,15.0
64466,2024-03-30 21:00:00+01:00,1728,270.0,1454,3005,0.0,9.0
64467,2024-03-30 22:00:00+01:00,1639,274.0,1654,3008,0.0,7.0
64468,2024-03-30 23:00:00+01:00,1297,282.0,1419,3008,0.0,15.0
64469,2024-03-31 00:00:00+01:00,268,288.0,940,3009,0.0,37.0
64470,2024-03-31 01:00:00+01:00,47,279.0,618,3008,0.0,26.0
64471,2024-03-31 03:00:00+02:00,23,274.0,499,2826,0.0,15.0
64472,2024-03-31 04:00:00+02:00,15,282.0,506,3011,0.0,12.0
64473,2024-03-31 05:00:00+02:00,30,277.0,571,3011,0.0,12.0
64474,2024-03-31 06:00:00+02:00,88,264.0,528,3012,0.0,13.0
64475,2024-03-31 07:00:00+02:00,122,266.0,512,3012,6.0,21.0
64476,2024-03-31 08:00:00+02:00,66,267.0,612,3012,126.0,26.0
64477,2024-03-31 09:00:00+02:00,56,268.0,561,3011,525.0,21.0
64478,2024-03-31 10:00:00+02:00,62,260.0,490,3008,830.0,17.0
64479,2024-03-31 11:00:00+02:00,53,248.0,505,3004,887.0,13.0
64480,2024-03-31 12:00:00+02:00,42,237.0,514,3004,1412.0,13.0
64481,2024-03-31 13:00:00+02:00,38,243.0,443,3007,2135.0,14.0
64482,2024-03-31 14:00:00+02:00,14,255.0,449,2992,2516.0,13.0
64483,2024-03-31 15:00:00+02:00,43,246.0,555,2946,2098.0,14.0
64484,2024-03-31 16:00:00+02:00,120,268.0,799,2975,1128.0,14.0
64485,2024-03-31 17:00:00+02:00,149,274.0,839,2991,595.0,13.0
64486,2024-03-31 18:00:00+02:00,648,274.0,1056,2993,347.0,10.0
64487,2024-03-31 19:00:00+02:00,695,261.0,1295,2991,77.0,8.0
64488,2024-03-31 20:00:00+02:00,567,234.0,1085,2994,0.0,10.0
64489,2024-03-31 21:00:00+02:00,54,240.0,698,2996,0.0,15.0
64490,2024-03-31 22:00:00+02:00,21,273.0,808,2996,0.0,12.0
64491,2024-03-31 23:00:00+02:00,13,271.0,565,2998,0.0,10.0
64492,2024-04-01 00:00:00+02:00,40,188.0,840,3000,0.0,13.0
64493,2024-04-01 01:00:00+02:00,33,209.0,878,3000,0.0,17.0
64494,2024-04-01 02:00:00+02:00,33,211.0,770,3001,0.0,19.0
64495,2024-04-01 03:00:00+02:00,21,218.0,744,3003,0.0,21.0
64496,2024-04-01 04:00:00+02:00,10,218.0,772,3001,0.0,38.0
64497,2024-04-01 05:00:00+02:00,14,217.0,709,3002,0.0,60.0
64498,2024-04-01 06:00:00+02:00,56,212.0,857,3003,0.0,60.0
64499,2024-04-01 07:00:00+02:00,82,204.0,936,3005,0.0,58.0
64500,2024-04-01 08:00:00+02:00,205,213.0,984,3005,88.0,64.0
64501,2024-04-01 09:00:00+02:00,186,213.0,944,3007,249.0,64.0
64502,2024-04-01 10:00:00+02:00,172,214.0,902,3008,650.0,66.0
64503,2024-04-01 11:00:00+02:00,222,216.0,881,3008,908.0,65.0
64504,2024-04-01 12:00:00+02:00,360,210.0,785,3007,2129.0,55.0
64505,2024-04-01 13:00:00+02:00,410,203.0,611,3010,1404.0,47.0
64506,2024-04-01 14:00:00+02:00,233,191.0,671,3008,2607.0,37.0
64507,2024-04-01 15:00:00+02:00,193,191.0,600,3008,1948.0,37.0
64508,2024-04-01 16:00:00+02:00,119,177.0,634,3007,1462.0,28.0
64509,2024-04-01 17:00:00+02:00,114,179.0,708,3006,1066.0,25.0
64510,2024-04-01 18:00:00+02:00,356,176.0,863,3005,492.0,20.0
64511,2024-04-01 19:00:00+02:00,383,184.0,1042,3005,29.0,40.0
64512,2024-04-01 20:00:00+02:00,436,167.0,1049,3006,0.0,50.0
64513,2024-04-01 21:00:00+02:00,313,188.0,941,3009,0.0,50.0
64514,2024-04-01 22:00:00+02:00,128,183.0,928,3013,0.0,43.0
64515,2024-04-01 23:00:00+02:00,66,184.0,775,3013,0.0,44.0
64516,2024-04-02 00:00:00+02:00,72,249.0,528,3013,0.0,31.0
64517,2024-04-02 01:00:00+02:00,75,235.0,518,3014,0.0,35.0
64518,2024-04-02 02:00:00+02:00,52,238.0,494,3012,0.0,38.0
64519,2024-04-02 03:00:00+02:00,50,240.0,514,3014,0.0,35.0
64520,2024-04-02 04:00:00+02:00,44,239.0,541,3012,0.0,39.0
64521,2024-04-02 05:00:00+02:00,85,242.0,595,3011,0.0,45.0
64522,2024-04-02 06:00:00+02:00,169,307.0,736,3009,0.0,45.0
64523,2024-04-02 07:00:00+02:00,666,309.0,1162,3008,11.0,45.0
64524,2024-04-02 08:00:00+02:00,1156,285.0,1239,3009,340.0,37.0
64525,2024-04-02 09:00:00+02:00,352,262.0,719,3013,694.0,30.0
64526,2024-04-02 10:00:00+02:00,188,253.0,770,3010,540.0,35.0
64527,2024-04-02 11:00:00+02:00,184,254.0,808,3006,1791.0,38.0
64528,2024-04-02 12:00:00+02:00,166,242.0,511,3008,3077.0,30.0
64529,2024-04-02 13:00:00+02:00,161,256.0,484,3007,3318.0,29.0
64530,2024-04-02 14:00:00+02:00,121,215.0,496,3004,3140.0,34.0
64531,2024-04-02 15:00:00+02:00,96,92.0,505,3002,2689.0,22.0
64532,2024-04-02 16:00:00+02:00,301,126.0,613,3003,2133.0,20.0
64533,2024-04-02 17:00:00+02:00,401,108.0,768,3001,1532.0,16.0
64534,2024-04-02 18:00:00+02:00,942,100.0,1277,3003,549.0,10.0
64535,2024-04-02 19:00:00+02:00,2479,120.0,2436,3001,183.0,16.0
64536,2024-04-02 20:00:00+02:00,2646,132.0,2525,3004,1.0,24.0
64537,2024-04-02 21:00:00+02:00,2605,126.0,2427,3005,0.0,35.0
64538,2024-04-02 22:00:00+02:00,1937,94.0,2170,3009,0.0,39.0
64539,2024-04-02 23:00:00+02:00,1062,100.0,1146,3014,0.0,43.0
64540,2024-04-03 00:00:00+02:00,579,224.0,537,3014,0.0,43.0
64541,2024-04-03 01:00:00+02:00,271,229.0,503,3016,0.0,42.0
64542,2024-04-03 02:00:00+02:00,228,236.0,495,3018,0.0,40.0
64543,2024-04-03 03:00:00+02:00,279,237.0,495,3018,0.0,41.0
64544,2024-04-03 04:00:00+02:00,301,211.0,543,3021,0.0,47.0
64545,2024-04-03 05:00:00+02:00,934,251.0,840,3018,0.0,37.0
